host_iso,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,latitude,longitude,time,date,label
2026-07-18T21:27:36.073,0.8850,-0.5496,1.8945,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:36.192,0.8850,-0.5496,1.8945,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:36.311,0.7654,-0.5481,1.3831,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:36.429,0.7654,-0.5481,1.3831,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:36.548,0.7654,-0.5481,1.3831,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:36.667,0.8850,-0.5498,1.7405,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:36.788,0.8850,-0.5498,1.7405,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:36.907,0.8838,-0.5417,1.8530,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:37.025,0.8838,-0.5417,1.8530,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:37.150,0.8838,-0.5417,1.8530,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:41.213,0.9009,-0.5483,1.8831,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:41.332,0.9009,-0.5483,1.8831,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:41.458,0.9009,-0.5483,1.8831,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:41.577,0.8813,-0.5505,1.4155,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:41.696,0.8813,-0.5505,1.4155,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:41.815,0.8989,-0.5493,1.8857,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:41.934,0.8989,-0.5493,1.8857,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:42.053,0.8989,-0.5493,1.8857,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:42.172,0.8821,-0.5488,1.2844,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:42.291,0.8821,-0.5488,1.2844,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:43.846,0.7688,-0.5420,1.9097,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:43.965,0.7688,-0.5420,1.9097,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:44.084,0.7688,-0.5420,1.9097,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:44.203,0.9065,-0.5471,1.8525,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:44.323,0.9065,-0.5471,1.8525,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:44.441,0.7581,-0.5496,1.4290,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:44.560,0.7581,-0.5496,1.4290,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:44.685,0.7581,-0.5496,1.4290,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:44.804,0.8904,-0.5532,1.8499,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:44.923,0.8904,-0.5532,1.8499,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:45.042,0.8760,-0.5476,1.3833,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:45.162,0.8760,-0.5476,1.3833,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:45.281,0.8760,-0.5476,1.3833,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:48.745,0.8989,-0.5500,1.8845,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:48.864,0.8989,-0.5500,1.8845,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:48.990,0.8989,-0.5500,1.8845,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:49.111,0.7590,-0.6611,1.9102,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:49.230,0.7590,-0.6611,1.9102,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:49.349,0.8936,-0.5493,1.8694,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:49.468,0.8936,-0.5493,1.8694,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:49.587,0.8936,-0.5493,1.8694,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:49.707,0.8804,-0.5483,1.4131,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:49.826,0.8804,-0.5483,1.4131,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:49.945,0.8970,-0.5508,1.7546,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:50.070,0.8970,-0.5508,1.7546,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:50.189,0.8970,-0.5508,1.7546,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:50.309,0.8813,-0.5486,1.4146,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:50.429,0.8813,-0.5486,1.4146,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:52.223,0.8870,-0.5457,1.9084,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:52.343,0.8870,-0.5457,1.9084,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:52.462,0.8870,-0.5457,1.9084,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:52.581,0.8755,-0.5503,1.4333,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:52.700,0.8755,-0.5503,1.4333,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:52.821,0.8755,-0.5503,1.4333,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:52.940,0.8823,-0.5498,1.4124,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:53.059,0.8823,-0.5498,1.4124,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:53.178,0.7576,-0.5498,1.4189,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:53.303,0.7576,-0.5498,1.4189,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:27:53.424,0.7576,-0.5498,1.4189,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:01.204,0.7786,-0.5520,1.8694,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:01.325,0.7786,-0.5520,1.8694,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:01.444,0.8752,-0.5488,1.2927,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:01.563,0.8752,-0.5488,1.2927,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:01.682,0.8752,-0.5488,1.2927,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:01.801,0.8828,-0.5476,1.4138,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:01.928,0.8828,-0.5476,1.4138,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:02.047,0.8826,-0.5515,1.4048,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:02.166,0.8826,-0.5515,1.4048,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:02.285,0.8826,-0.5515,1.4048,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:06.107,0.8821,-0.5493,1.4121,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:06.236,0.8821,-0.5493,1.4121,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:06.355,0.8950,-0.5522,1.8542,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:06.474,0.8950,-0.5522,1.8542,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:06.593,0.8950,-0.5522,1.8542,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:06.712,0.7510,-0.6663,1.3882,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:06.831,0.7510,-0.6663,1.3882,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:06.952,0.7510,-0.6663,1.3882,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:07.071,0.8997,-0.5530,1.8652,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:07.191,0.8997,-0.5530,1.8652,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:13.893,0.9004,-0.5513,1.8801,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:14.012,0.9004,-0.5513,1.8801,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:14.132,0.9004,-0.5513,1.8801,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:14.251,0.8962,-0.5535,1.8840,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:14.371,0.8962,-0.5535,1.8840,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:14.490,0.7800,-0.5549,1.9026,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:28:14.608,0.7800,-0.5549,1.9026,0.00,0.00,0.00,,,,,cracked
