host_iso,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,latitude,longitude,time,date,label
2026-07-18T22:21:03.503,0.0442,0.0054,0.9304,1.34,1.90,0.34,,,,,smooth
2026-07-18T22:21:03.622,0.0415,0.0042,0.9304,1.13,1.79,0.16,,,,,smooth
2026-07-18T22:21:03.747,0.0417,0.0046,0.9255,0.91,2.01,0.09,,,,,smooth
2026-07-18T22:21:03.867,0.0420,0.0046,0.9282,1.24,1.94,-0.01,,,,,smooth
2026-07-18T22:21:03.987,0.0415,0.0063,0.9238,1.34,1.89,-0.02,,,,,smooth
2026-07-18T22:21:04.106,0.0427,0.0012,0.9326,1.08,1.84,-0.03,,,,,smooth
2026-07-18T22:21:04.225,0.0413,0.0063,0.9287,1.39,1.70,0.04,,,,,smooth
2026-07-18T22:21:04.346,0.0388,0.0044,0.9229,1.48,2.11,0.05,,,,,smooth
2026-07-18T22:21:04.466,0.0439,0.0046,0.9221,1.13,1.87,0.09,,,,,smooth
2026-07-18T22:21:04.585,0.0408,0.0046,0.9255,1.23,1.91,0.00,,,,,smooth
2026-07-18T22:21:04.704,0.0435,0.0017,0.9216,1.32,1.73,0.02,,,,,smooth
2026-07-18T22:21:04.829,0.0425,0.0015,0.9260,0.82,2.00,0.04,,,,,smooth
2026-07-18T22:21:04.951,0.0413,0.0034,0.9324,1.53,2.03,0.15,,,,,smooth
2026-07-18T22:21:05.069,0.0396,0.0044,0.9290,1.05,1.92,0.08,,,,,smooth
2026-07-18T22:21:05.189,0.0430,0.0017,0.9250,1.12,1.83,0.03,,,,,smooth
2026-07-18T22:21:05.307,0.0405,0.0051,0.9255,1.35,1.87,0.02,,,,,smooth
2026-07-18T22:21:05.426,0.0398,0.0061,0.9314,1.21,1.82,0.09,,,,,smooth
2026-07-18T22:21:05.545,0.0386,0.0032,0.9236,1.05,2.08,0.24,,,,,smooth
2026-07-18T22:21:05.664,0.0432,0.0071,0.9316,0.99,1.77,0.14,,,,,smooth
2026-07-18T22:21:05.783,0.0413,0.0020,0.9250,1.34,1.78,-0.04,,,,,smooth
2026-07-18T22:21:05.908,0.0442,0.0007,0.9285,1.18,2.03,0.29,,,,,smooth
2026-07-18T22:21:06.027,0.0466,0.0015,0.9250,1.04,1.96,0.15,,,,,smooth
2026-07-18T22:21:06.146,0.0420,0.0024,0.9224,1.22,1.76,0.12,,,,,smooth
2026-07-18T22:21:06.265,0.0415,0.0017,0.9241,1.08,1.85,0.16,,,,,smooth
2026-07-18T22:21:06.384,0.0437,0.0078,0.9263,1.04,2.18,0.19,,,,,smooth
2026-07-18T22:21:06.502,0.0398,0.0044,0.9226,1.08,1.88,0.01,,,,,smooth
2026-07-18T22:21:06.621,0.0405,0.0029,0.9299,1.11,1.96,0.01,,,,,smooth
2026-07-18T22:21:06.742,0.0442,0.0032,0.9299,1.49,1.77,0.03,,,,,smooth
2026-07-18T22:21:06.861,0.0391,0.0083,0.9324,1.00,1.79,0.42,,,,,smooth
2026-07-18T22:21:06.986,0.0400,0.0063,0.9314,1.15,1.95,0.17,,,,,smooth
2026-07-18T22:21:07.105,0.0381,0.0066,0.9321,1.34,1.90,0.17,,,,,smooth
2026-07-18T22:21:07.224,0.0410,0.0042,0.9238,1.34,1.93,0.08,,,,,smooth
2026-07-18T22:21:07.344,0.0439,0.0005,0.9260,1.19,2.01,0.11,,,,,smooth
2026-07-18T22:21:07.463,0.0415,0.0012,0.9290,1.22,1.98,0.06,,,,,smooth
2026-07-18T22:21:07.582,0.0427,0.0056,0.9241,1.30,1.72,0.02,,,,,smooth
2026-07-18T22:21:07.701,0.0444,0.0010,0.9260,1.14,1.73,0.10,,,,,smooth
2026-07-18T22:21:07.820,0.0400,0.0024,0.9255,1.18,1.99,0.26,,,,,smooth
2026-07-18T22:21:07.938,0.0430,0.0027,0.9309,1.28,1.61,0.19,,,,,smooth
2026-07-18T22:21:08.063,0.0417,0.0034,0.9255,1.31,2.07,0.09,,,,,smooth
2026-07-18T22:21:08.182,0.0400,0.0044,0.9358,1.11,1.78,0.34,,,,,smooth
2026-07-18T22:21:08.301,0.0435,0.0046,0.9326,1.47,1.86,-0.06,,,,,smooth
2026-07-18T22:21:08.420,0.0442,0.0022,0.9255,1.28,2.03,0.22,,,,,smooth
2026-07-18T22:21:08.539,0.0413,0.0054,0.9338,1.18,2.12,-0.08,,,,,smooth
2026-07-18T22:21:08.658,0.0413,0.0039,0.9265,1.22,2.15,0.25,,,,,smooth
2026-07-18T22:21:08.777,0.0393,-0.0020,0.9316,0.95,1.96,0.05,,,,,smooth
2026-07-18T22:21:08.896,0.0427,0.0049,0.9265,1.22,1.90,0.08,,,,,smooth
2026-07-18T22:21:09.015,0.0425,0.0032,0.9304,1.18,1.69,-0.07,,,,,smooth
2026-07-18T22:21:09.142,0.0415,0.0063,0.9246,1.45,2.00,0.20,,,,,smooth
2026-07-18T22:21:09.261,0.0388,0.0027,0.9243,1.19,2.02,0.11,,,,,smooth
2026-07-18T22:21:09.380,0.0388,0.0027,0.9307,1.13,1.75,0.34,,,,,smooth
2026-07-18T22:21:09.499,0.0447,0.0054,0.9368,1.24,1.91,0.01,,,,,smooth
2026-07-18T22:21:09.618,0.0464,0.0015,0.9321,1.24,1.80,-0.02,,,,,smooth
2026-07-18T22:21:09.737,0.0408,0.0051,0.9287,0.84,1.76,0.23,,,,,smooth
2026-07-18T22:21:09.858,0.0417,0.0039,0.9185,1.02,1.84,0.11,,,,,smooth
2026-07-18T22:21:09.977,0.0352,0.0110,0.9314,1.12,1.76,0.12,,,,,smooth
2026-07-18T22:21:10.097,0.0420,0.0046,0.9265,0.96,1.82,0.04,,,,,smooth
2026-07-18T22:21:10.222,0.0449,0.0039,0.9233,1.26,1.95,0.13,,,,,smooth
2026-07-18T22:21:10.341,0.0403,0.0044,0.9358,0.93,1.89,0.08,,,,,smooth
2026-07-18T22:21:10.460,0.0515,0.0085,0.9353,1.43,2.53,0.04,,,,,smooth
2026-07-18T22:21:10.580,0.0583,-0.0105,0.9316,1.09,1.95,0.04,,,,,smooth
2026-07-18T22:21:10.698,0.0347,-0.0017,0.9126,1.08,1.63,0.04,,,,,smooth
2026-07-18T22:21:10.818,0.0347,0.0068,0.9368,1.11,2.05,-0.06,,,,,smooth
2026-07-18T22:21:10.937,0.0503,0.0088,0.9319,1.18,1.95,0.05,,,,,smooth
2026-07-18T22:21:11.057,0.0493,-0.0024,0.9307,1.27,1.76,0.23,,,,,smooth
2026-07-18T22:21:11.176,0.0396,0.0007,0.9280,1.11,2.01,0.09,,,,,smooth
2026-07-18T22:21:11.298,0.0437,0.0039,0.9321,1.05,1.85,-0.01,,,,,smooth
2026-07-18T22:21:11.417,0.0417,0.0015,0.9258,1.24,1.94,0.00,,,,,smooth
2026-07-18T22:21:11.536,0.0417,0.0046,0.9226,1.16,1.73,0.15,,,,,smooth
2026-07-18T22:21:11.657,0.0405,0.0029,0.9312,1.31,1.78,0.04,,,,,smooth
2026-07-18T22:21:11.776,0.0400,0.0017,0.9285,1.16,1.93,0.07,,,,,smooth
2026-07-18T22:21:11.894,0.0410,0.0073,0.9294,1.32,2.11,-0.05,,,,,smooth
2026-07-18T22:21:12.013,0.0383,0.0042,0.9292,1.08,1.85,0.16,,,,,smooth
2026-07-18T22:21:12.133,0.0422,0.0015,0.9277,1.11,2.07,-0.03,,,,,smooth
2026-07-18T22:21:12.253,0.0442,0.0024,0.9216,1.28,1.92,0.00,,,,,smooth
2026-07-18T22:21:12.378,0.0459,0.0044,0.9319,1.05,1.79,0.03,,,,,smooth
2026-07-18T22:21:12.498,0.0425,0.0049,0.9294,1.31,1.75,0.12,,,,,smooth
2026-07-18T22:21:12.616,0.0427,0.0020,0.9282,1.31,1.88,-0.01,,,,,smooth
2026-07-18T22:21:12.736,0.0452,0.0032,0.9268,1.14,1.73,0.18,,,,,smooth
2026-07-18T22:21:12.855,0.0391,0.0076,0.9229,1.31,2.03,0.08,,,,,smooth
2026-07-18T22:21:12.975,0.0439,0.0037,0.9211,1.31,1.90,0.33,,,,,smooth
2026-07-18T22:21:13.095,0.0405,0.0068,0.9265,1.22,2.02,0.11,,,,,smooth
2026-07-18T22:21:13.214,0.0413,0.0054,0.9243,1.28,1.93,-0.04,,,,,smooth
2026-07-18T22:21:13.333,0.0422,0.0039,0.9355,1.38,1.80,0.08,,,,,smooth
2026-07-18T22:21:13.460,0.0454,0.0002,0.9341,1.09,1.85,0.08,,,,,smooth
2026-07-18T22:21:13.578,0.0347,-0.0005,0.9265,1.23,2.02,0.30,,,,,smooth
2026-07-18T22:21:13.697,0.0439,0.0049,0.9302,1.06,1.85,0.11,,,,,smooth
2026-07-18T22:21:13.818,0.0386,0.0059,0.9248,1.38,1.98,0.34,,,,,smooth
2026-07-18T22:21:13.936,0.0405,0.0029,0.9255,1.22,1.52,0.25,,,,,smooth
2026-07-18T22:21:14.056,0.0437,0.0073,0.9294,1.13,1.95,0.27,,,,,smooth
2026-07-18T22:21:14.175,0.0398,0.0051,0.9250,1.28,2.74,0.14,,,,,smooth
2026-07-18T22:21:14.294,0.0835,0.0574,0.9766,1.50,3.86,1.18,,,,,smooth
2026-07-18T22:21:14.413,0.0686,0.0308,0.9624,1.28,1.77,0.07,,,,,smooth
2026-07-18T22:21:14.538,0.0315,-0.0093,0.9229,1.63,2.18,-0.53,,,,,smooth
2026-07-18T22:21:14.658,0.0542,-0.0137,0.9172,1.18,2.50,0.13,,,,,smooth
2026-07-18T22:21:14.777,0.0623,0.0059,0.9329,1.23,2.04,0.06,,,,,smooth
2026-07-18T22:21:14.896,0.0508,0.0054,0.9265,1.30,1.90,0.09,,,,,smooth
2026-07-18T22:21:15.016,0.0327,-0.0088,0.9158,0.46,1.07,1.23,,,,,smooth
2026-07-18T22:21:15.136,0.0554,-0.0303,0.9414,3.05,5.39,0.82,,,,,smooth
2026-07-18T22:21:15.257,0.0210,0.0259,0.9551,2.89,3.39,0.17,,,,,smooth
2026-07-18T22:21:15.863,-0.2451,0.0439,0.8591,7.05,9.74,1.08,,,,,smooth
2026-07-18T22:21:15.983,-0.2283,0.0759,0.8821,6.80,5.95,-7.36,,,,,smooth
2026-07-18T22:21:16.103,-0.2656,0.0532,0.8958,0.48,1.85,2.31,,,,,smooth
2026-07-18T22:21:16.223,-0.2483,0.1074,0.9070,7.68,10.47,2.81,,,,,smooth
2026-07-18T22:21:16.343,-0.2498,0.0620,0.8850,-4.81,12.54,1.89,,,,,smooth
2026-07-18T22:21:16.464,-0.2822,0.0784,0.8679,4.91,4.31,3.24,,,,,smooth
2026-07-18T22:21:18.637,-0.0474,0.0164,0.9316,1.66,-12.24,-3.19,,,,,smooth
2026-07-18T22:21:18.758,-0.0295,0.0276,0.9363,1.01,3.57,1.68,,,,,smooth
2026-07-18T22:21:18.884,0.0400,-0.0029,0.9900,-3.98,-4.81,0.34,,,,,smooth
2026-07-18T22:21:18.003,0.0029,0.0242,0.8950,0.39,0.63,-0.57,,,,,smooth
2026-07-18T22:21:19.242,0.0178,0.0166,0.9287,0.86,1.14,-0.76,,,,,smooth
2026-07-18T22:21:19.364,0.0566,-0.0403,0.9773,2.39,1.55,-0.42,,,,,smooth
2026-07-18T22:21:19.483,0.0283,0.0225,0.9272,0.85,1.82,0.31,,,,,smooth
2026-07-18T22:21:19.603,0.0249,0.0195,0.9358,0.95,2.02,-0.03,,,,,smooth
2026-07-18T22:21:19.722,0.0393,0.0142,0.9316,1.24,1.88,0.11,,,,,smooth
2026-07-18T22:21:19.841,0.0200,0.0188,0.9336,2.69,4.55,0.41,,,,,smooth
2026-07-18T22:21:19.967,0.0283,0.0085,0.9155,1.57,1.78,0.41,,,,,smooth
2026-07-18T22:21:20.087,0.0376,0.0095,0.9307,0.37,-1.26,0.18,,,,,smooth
